thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome
59.6,114.0,5.7,-1.2000000000000002,c3,5.0,1.0,0
51.7,91.0,5.9,2.1,c3,5.0,1.0,0
NA,129.0,3.0,9.3,c5,2.0,0.0,0
31.4,57.0,7.300000000000001,4.0,c3,3.0,0.0,1
62.900000000000006,110.0,4.6000000000000005,0.8,c1,2.0,1.0,0
53.2,107.0,4.7,6.1000000000000005,c2,1.0,1.0,0
58.8,161.0,2.1,4.1000000000000005,c2,2.0,NA,0
40.400000000000006,43.0,-0.9,0.4,c2,2.0,0.0,0
43.5,103.0,5.9,4.4,c3,3.0,0.0,0
51.3,99.0,0.8,-5.6000000000000005,c2,3.0,0.0,1
50.0,94.0,4.5,-0.8,c3,2.0,1.0,0
52.400000000000006,63.0,2.6,-6.1000000000000005,c3,5.0,0.0,0
NA,68.0,2.2,-0.6000000000000001,c3,4.0,1.0,1
36.0,86.0,0.1,-3.3000000000000003,c3,4.0,0.0,0
NA,79.0,6.4,1.7000000000000002,c1,2.0,0.0,1
50.2,128.0,5.9,4.7,c1,2.0,0.0,0
48.5,70.0,1.6,-3.0,c1,1.0,0.0,0
38.400000000000006,95.0,6.6000000000000005,2.7,c4,2.0,1.0,1
54.2,92.0,1.2000000000000002,-2.6,c5,5.0,0.0,1
30.8,51.0,NA,0.9,c5,3.0,0.0,1
55.3,84.0,0.3,0.2,c1,3.0,NA,1
38.2,92.0,4.2,-3.7,c5,3.0,0.0,1
50.6,120.0,4.0,3.8,c4,3.0,0.0,0
49.2,NA,4.3,3.3000000000000003,c1,5.0,0.0,1
59.5,132.0,3.3000000000000003,3.0,c2,1.0,1.0,0
48.7,98.0,4.800000000000001,3.1,c5,4.0,1.0,1
44.6,55.0,4.7,4.0,c2,3.0,0.0,1
46.1,104.0,1.2000000000000002,-2.3000000000000003,c5,2.0,1.0,1
60.3,109.0,1.1,1.3,c2,3.0,1.0,0
54.5,37.0,4.800000000000001,7.4,c1,3.0,1.0,1
47.1,85.0,2.7,-1.3,c1,1.0,NA,1
48.3,52.0,3.0,-0.9,c1,1.0,0.0,1
37.6,46.0,-0.3,0.8,c3,3.0,0.0,0
53.3,99.0,0.5,-3.5,c1,4.0,1.0,1
36.1,75.0,-1.8,-6.2,c2,3.0,0.0,0
56.2,88.0,5.300000000000001,NA,c5,2.0,0.0,1
51.2,116.0,4.0,0.1,c1,3.0,0.0,1
NA,129.0,-1.6,2.2,c2,5.0,0.0,0
41.400000000000006,74.0,-0.8,-4.3,c4,5.0,NA,0
49.3,100.0,-3.9,-8.5,c5,2.0,0.0,1
64.60000000000001,157.0,0.6000000000000001,-1.1,c4,1.0,0.0,0
59.7,58.0,1.4,1.5,c2,4.0,0.0,1
44.6,126.0,4.0,3.2,c1,2.0,1.0,1
52.0,87.0,-6.0,-4.6000000000000005,c3,4.0,1.0,1
50.2,79.0,-1.1,-4.9,c4,NA,1.0,0
52.400000000000006,93.0,-3.4000000000000004,0.2,c3,2.0,0.0,1
44.6,67.0,-1.8,-10.2,c1,4.0,1.0,0
49.400000000000006,71.0,2.3000000000000003,-2.9000000000000004,c3,2.0,0.0,0
37.4,102.0,2.6,0.8,c3,1.0,0.0,0
51.2,107.0,2.5,-2.4000000000000004,c4,4.0,0.0,1
53.8,55.0,3.1,-0.2,c1,1.0,1.0,1
48.3,116.0,-2.0,-7.5,c1,3.0,0.0,1
37.2,93.0,2.3000000000000003,-0.4,c2,2.0,0.0,1
58.1,74.0,3.0,3.0,c4,1.0,0.0,1
53.1,110.0,6.1000000000000005,1.5,c4,1.0,0.0,0
44.3,107.0,4.0,-1.9,c1,1.0,0.0,1
47.900000000000006,53.0,0.4,-3.2,c2,3.0,0.0,0
38.1,88.0,3.1,5.7,c3,5.0,0.0,1
42.0,NA,5.300000000000001,7.6,c1,4.0,0.0,1
45.900000000000006,108.0,NA,2.5,c3,4.0,1.0,0
60.0,92.0,3.1,3.3000000000000003,NA,4.0,1.0,0
45.0,120.0,6.800000000000001,4.3,c4,4.0,1.0,0
55.3,102.0,-0.7000000000000001,3.2,c2,3.0,0.0,1
45.900000000000006,77.0,4.4,3.1,c4,5.0,0.0,0
52.1,84.0,4.9,1.9,c1,3.0,1.0,1
49.0,122.0,4.9,9.5,c2,3.0,0.0,0
NA,93.0,7.0,0.6000000000000001,c2,1.0,0.0,1
45.900000000000006,122.0,1.6,1.1,c1,4.0,0.0,0
37.6,85.0,NA,6.0,c2,2.0,1.0,1
39.1,44.0,-3.0,-1.4,c3,4.0,1.0,0
45.900000000000006,94.0,5.6000000000000005,0.0,c2,4.0,0.0,1
40.2,85.0,3.1,-2.4000000000000004,c4,1.0,0.0,0
53.400000000000006,68.0,4.5,-3.6,c1,2.0,1.0,1
46.400000000000006,NA,8.4,12.0,c1,5.0,0.0,0
69.2,147.0,0.9,-5.6000000000000005,c1,1.0,1.0,0
36.2,107.0,-2.8000000000000003,NA,c3,4.0,0.0,1
51.8,132.0,4.800000000000001,-3.5,c1,2.0,0.0,1
41.1,150.0,4.1000000000000005,12.8,c1,3.0,1.0,0
46.2,94.0,4.1000000000000005,-3.7,c1,5.0,1.0,1
51.3,117.0,4.5,2.5,c2,3.0,1.0,0
31.5,53.0,4.0,7.1000000000000005,c2,3.0,0.0,1
52.1,154.0,-4.1000000000000005,-8.200000000000001,c2,4.0,1.0,1
65.4,102.0,3.7,4.0,c3,2.0,NA,0
46.5,144.0,7.2,3.5,c2,1.0,0.0,0
52.2,150.0,-0.2,-0.1,c1,3.0,1.0,1
58.400000000000006,93.0,-2.2,1.1,c3,5.0,1.0,0
48.8,126.0,2.4000000000000004,-1.3,c1,4.0,1.0,1
45.5,105.0,0.4,5.1000000000000005,c1,3.0,0.0,0
31.9,59.0,5.4,4.6000000000000005,c3,1.0,1.0,0
55.3,105.0,1.4,7.9,c1,1.0,1.0,0
49.3,106.0,-1.4,-6.300000000000001,c3,2.0,0.0,0
42.1,96.0,3.3000000000000003,-1.4,c3,5.0,1.0,0
51.2,142.0,1.2000000000000002,-1.6,c4,3.0,0.0,1
45.5,108.0,3.3000000000000003,-3.8,c2,4.0,1.0,0
45.900000000000006,73.0,0.9,3.1,c3,1.0,0.0,0
55.0,129.0,-2.0,-3.7,c2,3.0,0.0,1
39.400000000000006,35.0,5.800000000000001,-1.4,c3,2.0,1.0,0
58.5,104.0,3.4000000000000004,-2.1,c1,5.0,1.0,1
39.0,74.0,3.0,-2.6,c2,2.0,1.0,0
44.900000000000006,109.0,3.4000000000000004,5.300000000000001,c2,1.0,0.0,0
65.60000000000001,174.0,-0.0,0.3,c1,2.0,1.0,0
59.2,121.0,5.0,2.2,c1,1.0,1.0,0
50.900000000000006,92.0,-1.1,-4.1000000000000005,c4,2.0,0.0,1
42.6,69.0,-1.2000000000000002,-3.7,c3,5.0,0.0,0
45.900000000000006,116.0,2.4000000000000004,8.1,c3,5.0,1.0,0
50.7,96.0,2.8000000000000003,-0.2,c3,3.0,0.0,0
50.5,87.0,-1.6,0.6000000000000001,c1,4.0,NA,1
49.400000000000006,125.0,-2.7,-5.4,c1,2.0,1.0,1
49.900000000000006,132.0,-1.8,4.0,c3,5.0,0.0,0
48.400000000000006,72.0,4.800000000000001,-2.6,c3,2.0,1.0,0
38.6,41.0,1.8,3.3000000000000003,c3,3.0,0.0,0
46.0,91.0,4.2,-1.2000000000000002,c2,1.0,1.0,0
57.5,82.0,-3.8,4.4,c2,5.0,0.0,1
39.2,48.0,5.2,5.9,c3,2.0,0.0,0
48.6,70.0,2.0,-7.1000000000000005,c2,2.0,0.0,0
43.6,118.0,4.1000000000000005,-2.0,c2,2.0,1.0,1
51.1,119.0,3.4000000000000004,4.2,c1,3.0,NA,0
47.0,161.0,-3.2,-1.7000000000000002,c1,3.0,NA,1
NA,103.0,0.8,1.5,c3,4.0,0.0,0
54.2,143.0,-2.6,-3.3000000000000003,c2,4.0,1.0,1
39.7,96.0,1.5,-1.6,c3,4.0,0.0,0
55.5,94.0,0.6000000000000001,3.5,c3,3.0,0.0,0
44.0,86.0,4.9,-1.0,c2,3.0,1.0,0
45.5,77.0,4.0,2.1,NA,5.0,0.0,0
52.7,112.0,-1.4,-5.5,c1,3.0,0.0,1
46.2,120.0,-1.6,-6.0,c1,2.0,1.0,1
57.3,102.0,-1.1,-4.5,c2,3.0,0.0,1
44.0,113.0,-1.6,-6.1000000000000005,c3,4.0,0.0,0
NA,126.0,2.1,2.5,c1,5.0,NA,1
44.900000000000006,132.0,1.9,-6.2,c1,2.0,0.0,1
45.6,61.0,-3.6,-2.9000000000000004,c4,3.0,0.0,0
59.0,114.0,6.5,1.4,c4,3.0,0.0,0
55.2,128.0,5.0,2.9000000000000004,c4,4.0,0.0,0
NA,94.0,4.0,1.2000000000000002,c1,1.0,1.0,0
68.3,96.0,0.3,-3.5,c3,5.0,0.0,0
41.900000000000006,86.0,6.6000000000000005,9.3,c3,2.0,1.0,1
50.7,90.0,1.2000000000000002,-2.1,c1,2.0,0.0,1
40.7,80.0,2.1,3.2,c1,4.0,0.0,1
43.900000000000006,77.0,3.6,4.6000000000000005,c1,2.0,0.0,1
45.1,150.0,-0.5,-3.2,c4,1.0,0.0,1
41.7,74.0,-2.1,-8.8,c3,5.0,NA,0
41.7,102.0,2.9000000000000004,-2.8000000000000003,c1,3.0,0.0,0
49.0,112.0,3.9,7.2,c1,5.0,0.0,0
40.400000000000006,38.0,4.800000000000001,4.6000000000000005,c4,1.0,0.0,0
56.900000000000006,151.0,2.0,0.7000000000000001,NA,1.0,0.0,0
42.8,105.0,0.8,-3.3000000000000003,c4,2.0,1.0,0
72.60000000000001,143.0,3.7,9.0,c1,1.0,1.0,0
46.5,123.0,-3.3000000000000003,-8.200000000000001,c5,3.0,0.0,1
50.7,100.0,0.4,-0.6000000000000001,c1,5.0,1.0,1
39.8,107.0,2.4000000000000004,2.6,c1,2.0,0.0,1
NA,73.0,3.4000000000000004,-4.2,c5,4.0,NA,1
NA,138.0,2.4000000000000004,-2.8000000000000003,c1,NA,1.0,1
52.5,109.0,3.6,-0.4,c2,1.0,0.0,1
39.400000000000006,88.0,4.1000000000000005,5.6000000000000005,c1,NA,0.0,1
51.8,81.0,-0.3,-3.7,c3,3.0,0.0,0
41.2,79.0,4.5,-3.7,c1,1.0,0.0,0
61.900000000000006,113.0,-0.6000000000000001,-8.6,c2,3.0,1.0,0
NA,81.0,0.8,-4.2,c1,4.0,1.0,1
50.900000000000006,111.0,0.4,-7.6,c5,2.0,0.0,1
30.700000000000003,110.0,2.2,3.6,c4,2.0,0.0,1
42.3,49.0,6.2,7.2,c4,4.0,0.0,1
55.7,123.0,NA,2.7,c4,3.0,1.0,0
59.900000000000006,105.0,2.7,-0.3,c3,3.0,1.0,0
59.0,101.0,1.2000000000000002,2.6,c1,2.0,0.0,0
37.4,NA,-1.6,-0.1,c1,4.0,0.0,1
52.6,107.0,-2.9000000000000004,-8.4,c3,3.0,0.0,0
58.3,119.0,-0.0,-5.2,NA,5.0,1.0,1
36.9,48.0,5.9,6.5,c1,4.0,1.0,1
50.1,130.0,2.7,1.9,c1,3.0,0.0,1
52.400000000000006,106.0,4.3,4.800000000000001,c5,3.0,0.0,1
47.8,112.0,-2.6,-7.7,c1,2.0,0.0,1
35.300000000000004,108.0,-0.3,-5.0,c2,3.0,0.0,1
47.6,44.0,6.6000000000000005,6.2,c3,4.0,0.0,1
47.5,113.0,4.4,-0.7000000000000001,c3,3.0,1.0,0
49.0,94.0,3.1,-5.4,c1,5.0,0.0,1
45.6,120.0,2.6,-2.1,c3,3.0,0.0,0
46.6,73.0,-3.7,-5.7,c1,1.0,1.0,0
49.8,125.0,0.2,5.800000000000001,c1,1.0,0.0,0
53.7,78.0,5.0,-0.8,c3,1.0,1.0,1
47.7,107.0,3.9,1.6,c4,5.0,NA,1
46.900000000000006,103.0,4.800000000000001,11.2,c3,2.0,0.0,0
50.900000000000006,97.0,3.0,-3.6,c1,4.0,0.0,1
34.800000000000004,NA,4.9,5.5,c1,3.0,1.0,1
54.0,97.0,-1.9,-6.300000000000001,c2,5.0,0.0,1
50.2,125.0,3.9,3.5,c1,3.0,1.0,1
50.5,141.0,3.5,11.3,c1,5.0,0.0,0
57.8,166.0,-0.3,1.5,c1,4.0,1.0,0
34.5,88.0,-3.3000000000000003,-3.8,c1,2.0,0.0,1
34.4,81.0,3.1,-2.9000000000000004,c2,3.0,0.0,0
52.400000000000006,116.0,4.1000000000000005,1.2000000000000002,c1,2.0,NA,0
50.1,152.0,2.3000000000000003,-2.0,c1,2.0,0.0,0
51.5,117.0,6.9,-1.8,c1,2.0,NA,1
46.5,97.0,4.800000000000001,-6.4,c2,2.0,0.0,0
55.5,102.0,4.9,-0.9,c2,3.0,0.0,1
57.6,109.0,-1.0,-2.6,c1,3.0,1.0,1
54.0,117.0,0.9,4.0,c2,5.0,NA,1
48.1,77.0,-1.8,-6.300000000000001,c1,3.0,0.0,0
33.300000000000004,55.0,4.800000000000001,3.4000000000000004,c4,4.0,0.0,1
56.3,109.0,5.4,-4.1000000000000005,c2,3.0,0.0,1
59.900000000000006,105.0,0.0,-5.0,c3,3.0,1.0,0
55.3,125.0,7.300000000000001,-5.6000000000000005,c3,3.0,0.0,0
43.1,107.0,-1.6,6.5,c2,5.0,0.0,0
55.6,117.0,NA,3.3000000000000003,c2,1.0,0.0,1
57.0,125.0,0.1,-0.8,c2,2.0,0.0,1
62.6,125.0,6.1000000000000005,6.0,NA,4.0,0.0,0
43.1,0.0,3.4000000000000004,12.1,c1,2.0,0.0,1
48.3,74.0,5.1000000000000005,1.0,c1,1.0,1.0,1
56.1,130.0,-0.8,-6.5,c1,2.0,1.0,1
50.6,79.0,-0.9,6.1000000000000005,c2,1.0,1.0,1
41.2,108.0,0.4,-6.4,c1,2.0,0.0,0
53.5,131.0,4.5,7.800000000000001,c4,2.0,1.0,0
54.8,101.0,-0.9,-2.7,c1,5.0,0.0,1
50.900000000000006,86.0,4.3,4.0,c1,4.0,0.0,1
51.900000000000006,104.0,3.8,-4.4,c3,1.0,1.0,0
48.1,96.0,0.6000000000000001,9.9,c4,1.0,0.0,0
62.0,137.0,-0.3,-3.5,c2,5.0,0.0,0
42.900000000000006,25.0,-1.7000000000000002,-6.1000000000000005,c2,4.0,1.0,0
45.5,73.0,3.0,3.3000000000000003,c1,3.0,0.0,1
50.2,73.0,4.0,-0.8,c5,3.0,0.0,1
NA,44.0,-1.0,-0.7000000000000001,c3,1.0,0.0,0
38.2,67.0,5.1000000000000005,-2.5,c1,2.0,1.0,0
39.7,42.0,1.2000000000000002,0.0,c3,3.0,0.0,0
33.800000000000004,62.0,-1.2000000000000002,-5.2,c1,3.0,0.0,0
50.400000000000006,88.0,4.800000000000001,-0.8,c2,5.0,0.0,1
41.2,98.0,5.300000000000001,-0.9,c2,1.0,0.0,0
47.1,88.0,-0.1,2.1,c3,1.0,0.0,0
55.5,64.0,4.9,1.2000000000000002,c5,5.0,1.0,1
45.0,101.0,6.6000000000000005,3.4000000000000004,c2,5.0,1.0,1
52.0,169.0,2.0,2.0,c3,2.0,1.0,0
47.8,125.0,5.1000000000000005,7.7,c3,2.0,0.0,0
55.5,128.0,-0.4,-5.800000000000001,c1,3.0,NA,1
54.0,102.0,-0.3,-0.9,c3,2.0,1.0,1
44.6,78.0,5.4,-0.7000000000000001,c4,5.0,0.0,1
48.8,83.0,4.5,1.5,c2,2.0,0.0,0
58.5,121.0,0.8,3.6,c2,1.0,0.0,0
53.3,75.0,3.0,-8.9,c3,3.0,NA,0
39.0,87.0,-1.3,-6.7,c4,4.0,0.0,0
55.400000000000006,91.0,-1.9,-4.3,c1,5.0,1.0,1
41.5,40.0,-2.0,NA,c1,3.0,0.0,0
NA,101.0,-0.4,3.2,c3,1.0,1.0,0
58.400000000000006,148.0,-1.6,-10.2,c1,4.0,1.0,1
52.5,108.0,4.800000000000001,8.6,c4,1.0,0.0,0
51.400000000000006,7.0,6.0,5.9,c1,2.0,0.0,1
48.5,79.0,1.4,NA,c1,2.0,1.0,0
55.6,134.0,2.0,-6.1000000000000005,c3,NA,0.0,0
47.2,87.0,2.6,-1.8,c1,2.0,0.0,0
52.0,118.0,4.9,7.1000000000000005,c2,4.0,0.0,0
NA,101.0,3.1,1.3,c2,1.0,1.0,0
45.7,98.0,5.300000000000001,2.2,c4,3.0,0.0,0
45.2,93.0,5.7,-0.7000000000000001,c1,2.0,1.0,1
40.6,67.0,-3.6,-1.7000000000000002,c3,3.0,1.0,0
41.6,101.0,-0.1,-2.3000000000000003,c5,3.0,0.0,1
35.5,117.0,0.5,-2.2,c2,2.0,0.0,1
56.0,121.0,3.3000000000000003,0.9,c1,5.0,0.0,1
64.60000000000001,128.0,NA,-5.0,c1,3.0,0.0,0
61.6,97.0,6.4,0.6000000000000001,c2,5.0,0.0,1
37.1,104.0,-0.8,-8.8,c1,5.0,0.0,0
56.0,96.0,2.6,-2.0,c2,2.0,NA,1
61.5,135.0,-1.6,-10.6,c2,5.0,0.0,0
46.5,115.0,0.1,0.5,c3,4.0,0.0,0
51.0,128.0,6.1000000000000005,0.9,c3,3.0,0.0,0
34.1,100.0,-0.3,-3.6,c3,4.0,1.0,0
52.3,130.0,0.7000000000000001,NA,c1,3.0,NA,1
41.6,52.0,2.2,-3.1,c2,3.0,1.0,0
51.8,80.0,3.8,-3.2,c4,2.0,NA,1
37.7,42.0,1.5,0.6000000000000001,c3,4.0,0.0,0
54.5,69.0,5.0,10.8,c1,5.0,0.0,1
58.400000000000006,155.0,5.9,7.4,c1,2.0,1.0,0
43.900000000000006,63.0,2.9000000000000004,6.300000000000001,c3,3.0,1.0,0
41.1,55.0,-3.3000000000000003,-10.0,c2,1.0,0.0,0
NA,70.0,6.1000000000000005,2.9000000000000004,NA,5.0,0.0,1
48.0,77.0,1.7000000000000002,-1.0,c1,2.0,0.0,1
45.5,154.0,5.4,9.1,c2,1.0,1.0,0
37.7,72.0,3.7,5.6000000000000005,c1,4.0,NA,1
53.8,119.0,NA,-3.3000000000000003,c1,4.0,0.0,1
46.6,73.0,-0.4,-11.6,c2,3.0,0.0,0
41.5,NA,5.4,-1.8,c4,3.0,NA,0
45.7,73.0,4.4,4.9,c4,4.0,1.0,1
58.7,95.0,2.1,-1.1,c1,NA,0.0,1
55.0,89.0,1.6,-0.7000000000000001,c1,2.0,0.0,1
49.1,56.0,5.300000000000001,5.6000000000000005,c1,3.0,0.0,1
55.1,112.0,4.9,7.5,c4,3.0,1.0,0
40.900000000000006,76.0,1.7000000000000002,-3.4000000000000004,c1,3.0,NA,0
50.400000000000006,59.0,2.9000000000000004,3.4000000000000004,c5,3.0,0.0,1
51.3,105.0,2.2,7.1000000000000005,c3,4.0,0.0,0
46.400000000000006,115.0,6.300000000000001,9.9,c3,1.0,1.0,0
53.6,139.0,2.7,-1.5,c1,2.0,0.0,1
43.900000000000006,25.0,-0.6000000000000001,-0.9,c3,3.0,1.0,0
54.2,88.0,-1.4,0.4,c1,2.0,1.0,1
54.6,71.0,-1.8,-3.1,c3,5.0,0.0,1
26.8,43.0,6.2,2.8000000000000003,c3,5.0,1.0,0
59.7,154.0,-2.4000000000000004,-11.0,c4,2.0,0.0,1
25.8,40.0,4.6000000000000005,-1.3,c3,2.0,1.0,0
45.2,79.0,-1.7000000000000002,-6.0,c5,2.0,0.0,1
58.400000000000006,92.0,4.800000000000001,-2.8000000000000003,c2,3.0,0.0,1
47.6,140.0,6.800000000000001,4.800000000000001,c2,5.0,0.0,0
38.400000000000006,19.0,3.7,5.300000000000001,c1,2.0,NA,0
41.400000000000006,71.0,5.300000000000001,1.2000000000000002,c1,2.0,NA,1
58.400000000000006,91.0,0.2,-10.8,c1,3.0,1.0,1
34.800000000000004,28.0,1.5,-0.8,c1,3.0,NA,0
59.2,145.0,4.7,3.6,c1,4.0,1.0,0
49.7,51.0,-2.6,-3.0,c1,4.0,0.0,0
40.6,72.0,4.2,-1.0,c1,4.0,0.0,1
45.5,90.0,1.3,-5.6000000000000005,c3,3.0,0.0,0
42.0,66.0,4.800000000000001,6.4,c2,1.0,1.0,0
57.1,65.0,1.5,1.2000000000000002,c5,4.0,0.0,1
56.0,106.0,3.1,-1.7000000000000002,c1,3.0,0.0,1
36.4,57.0,-5.300000000000001,-12.6,c1,2.0,1.0,0
46.900000000000006,117.0,-3.0,-3.3000000000000003,c4,5.0,0.0,1
43.2,103.0,0.7000000000000001,-4.800000000000001,c4,4.0,1.0,0
60.5,170.0,5.0,4.4,c2,3.0,1.0,0
39.400000000000006,85.0,-1.4,-2.2,c1,5.0,0.0,1
63.0,138.0,4.6000000000000005,11.2,c4,4.0,NA,0
49.900000000000006,90.0,5.6000000000000005,3.0,c5,5.0,0.0,1
40.900000000000006,131.0,2.8000000000000003,9.3,c5,4.0,1.0,1
44.7,92.0,-2.0,-3.1,c2,4.0,1.0,0
43.7,87.0,6.300000000000001,1.0,c1,2.0,0.0,1
40.0,98.0,2.6,-3.8,c2,3.0,0.0,0
50.900000000000006,84.0,-2.5,-7.5,c2,3.0,0.0,0
40.3,70.0,-0.2,0.0,c1,4.0,0.0,1
32.7,86.0,4.1000000000000005,2.5,c1,NA,0.0,1
47.1,115.0,-1.4,-10.6,c5,1.0,1.0,1
35.7,92.0,2.3000000000000003,NA,c1,4.0,0.0,1
44.1,88.0,-3.1,1.9,c1,2.0,0.0,1
42.900000000000006,95.0,1.1,-8.5,c2,4.0,0.0,0
NA,115.0,4.2,6.4,c5,2.0,1.0,1
66.2,98.0,5.0,9.9,c5,3.0,0.0,0
50.6,101.0,5.4,-4.5,c1,3.0,1.0,1
52.1,25.0,-2.5,-5.800000000000001,c3,5.0,1.0,0
35.9,96.0,-3.4000000000000004,-8.200000000000001,c5,4.0,1.0,1
44.900000000000006,70.0,0.2,2.7,c3,2.0,NA,0
51.900000000000006,83.0,1.0,-2.5,c1,3.0,1.0,1
42.0,83.0,1.5,-2.2,c3,NA,0.0,0
NA,129.0,6.1000000000000005,5.5,c2,2.0,0.0,0
40.5,149.0,-2.4000000000000004,2.9000000000000004,c2,2.0,1.0,1
47.900000000000006,55.0,-0.0,-1.9,c2,5.0,1.0,1
45.5,70.0,0.4,-3.3000000000000003,c1,2.0,0.0,0
51.5,109.0,-1.5,-4.2,c3,1.0,1.0,0
45.0,NA,-0.3,0.9,c1,3.0,1.0,0
48.0,119.0,-3.1,-10.0,c1,2.0,1.0,1
48.3,93.0,-1.8,-3.3000000000000003,c2,3.0,1.0,0
44.3,114.0,1.1,-4.7,c3,2.0,0.0,0
54.0,100.0,6.5,-1.0,c2,2.0,0.0,1
52.1,118.0,4.7,-5.7,c4,3.0,0.0,0
49.400000000000006,73.0,6.0,1.5,c4,3.0,NA,1
46.7,147.0,5.7,7.9,c3,1.0,NA,0
NA,65.0,5.2,-5.4,c2,3.0,NA,1
48.3,78.0,3.9,4.1000000000000005,c2,4.0,0.0,1
47.7,58.0,5.1000000000000005,0.1,c2,4.0,1.0,1
51.0,123.0,-2.2,-8.0,c2,2.0,0.0,1
63.7,138.0,0.5,0.3,c2,3.0,1.0,0
39.400000000000006,49.0,1.3,5.1000000000000005,c4,2.0,NA,0
56.3,138.0,0.9,5.5,NA,1.0,1.0,0
35.0,56.0,2.1,1.5,c1,3.0,0.0,1
51.900000000000006,114.0,-0.5,-2.3000000000000003,c5,4.0,NA,1
62.8,138.0,3.2,2.9000000000000004,c5,5.0,0.0,0
54.1,100.0,7.2,15.2,c1,1.0,1.0,0
51.5,127.0,-2.0,-4.6000000000000005,c5,3.0,0.0,1
45.7,89.0,0.7000000000000001,3.8,c2,5.0,NA,1
50.400000000000006,110.0,-1.3,-5.300000000000001,c1,3.0,1.0,1
48.1,90.0,-0.8,-5.800000000000001,c3,5.0,1.0,0
43.900000000000006,39.0,2.1,7.7,c1,4.0,NA,1
47.8,93.0,6.5,4.1000000000000005,c3,5.0,1.0,0
51.7,80.0,2.3000000000000003,1.4,c4,4.0,0.0,1
44.0,128.0,NA,6.5,c2,1.0,1.0,0
43.7,53.0,5.300000000000001,-0.7000000000000001,c1,4.0,0.0,0
39.3,115.0,4.3,0.3,c1,1.0,1.0,1
53.3,101.0,1.1,-3.4000000000000004,c2,4.0,1.0,1
54.5,119.0,-3.3000000000000003,-3.1,c2,3.0,1.0,1
52.0,66.0,-3.7,-3.3000000000000003,c3,4.0,0.0,0
57.900000000000006,105.0,6.4,1.4,c4,1.0,1.0,0
50.900000000000006,84.0,6.300000000000001,12.5,c2,1.0,1.0,0
53.3,162.0,4.6000000000000005,2.3000000000000003,c2,1.0,NA,0
52.6,86.0,3.5,1.9,c2,2.0,0.0,1
49.400000000000006,130.0,6.2,9.5,c2,2.0,1.0,0
45.900000000000006,125.0,-0.0,-5.300000000000001,c1,NA,1.0,0
67.9,161.0,-0.1,-3.9,c2,5.0,1.0,0
46.5,78.0,5.4,4.3,c2,4.0,0.0,1
44.8,140.0,3.2,-5.0,c3,3.0,0.0,0
53.6,160.0,5.7,2.4000000000000004,c1,4.0,1.0,0
52.2,114.0,-1.9,5.4,c2,2.0,1.0,0
38.900000000000006,69.0,3.6,9.3,c3,4.0,0.0,0
59.1,92.0,5.7,7.2,c3,3.0,0.0,0
49.400000000000006,112.0,2.9000000000000004,5.9,c2,1.0,0.0,0
41.3,87.0,-0.1,0.4,c4,4.0,0.0,1
59.7,121.0,1.6,-2.0,c3,5.0,0.0,0
55.2,72.0,4.800000000000001,9.5,c3,2.0,0.0,0
40.0,84.0,4.4,-1.7000000000000002,c3,1.0,0.0,0
64.4,155.0,3.6,5.7,c3,4.0,0.0,0
55.400000000000006,131.0,NA,0.6000000000000001,c4,2.0,NA,0
50.1,89.0,4.3,0.2,c1,3.0,1.0,1
62.900000000000006,119.0,5.9,5.800000000000001,c2,1.0,1.0,0
51.400000000000006,63.0,-4.1000000000000005,3.4000000000000004,c4,1.0,1.0,1
49.900000000000006,82.0,0.6000000000000001,4.9,c1,4.0,0.0,1
44.900000000000006,82.0,-2.8000000000000003,-2.6,c1,5.0,1.0,0
54.8,125.0,3.7,1.9,c2,3.0,0.0,0
54.0,88.0,-5.5,-3.1,c2,4.0,0.0,1
50.3,73.0,2.7,6.6000000000000005,c3,2.0,0.0,0
43.8,110.0,4.1000000000000005,-5.4,c2,1.0,1.0,0
51.2,91.0,5.9,3.1,c1,2.0,0.0,1
49.6,77.0,-0.0,-6.1000000000000005,c4,2.0,0.0,0
39.5,104.0,0.6000000000000001,-2.0,c1,3.0,0.0,1
38.400000000000006,93.0,2.4000000000000004,-4.800000000000001,c4,5.0,NA,0
54.7,102.0,1.2000000000000002,-8.200000000000001,c2,2.0,0.0,0
29.3,56.0,-2.2,-9.1,c1,5.0,0.0,0
51.8,113.0,-1.4,-5.2,c2,3.0,0.0,1
46.3,108.0,-1.2000000000000002,-0.2,c3,1.0,0.0,0
NA,124.0,5.4,-0.4,c4,3.0,1.0,0
46.2,97.0,NA,-9.2,c2,3.0,0.0,0
55.400000000000006,93.0,NA,4.5,c5,4.0,0.0,1
47.0,80.0,-0.8,-1.1,c2,4.0,1.0,0
51.1,NA,1.6,7.0,c1,3.0,1.0,0
56.1,84.0,-3.2,NA,c2,4.0,1.0,1
46.5,NA,6.0,-0.7000000000000001,NA,3.0,0.0,0
58.1,111.0,1.8,-2.9000000000000004,c1,2.0,0.0,1
42.2,114.0,-0.0,1.5,c1,5.0,1.0,1
52.5,48.0,0.5,-4.9,c3,2.0,0.0,0
57.5,102.0,2.4000000000000004,-0.8,c2,3.0,0.0,1
55.400000000000006,117.0,0.3,-8.6,c3,4.0,1.0,0
65.5,155.0,2.0,-5.4,c1,1.0,0.0,0
