record_id,thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,station_code,ingest_marker,calibration_tag,diagnostic_noise,thermoreg_reading_fahrenheit
P46687387,64.9,125.0,5.300000000000001,-0.2,c3,1.0,0.0,0,Z-YJF,1.0,A,-0.0836588351180293,
P13755086,48.5,105.0,1.5,5.9,c4,3.0,0.0,0,Z-BMB,1.0,,1.5162244011182462,30.173522506921667
P20144276,53.2,,4.2,1.9,c3,4.0,0.0,0,Z-EXH,1.0,A,-0.1608488812063907,35.3843993266035
P95748819,38.3,132.0,4.0,-4.6000000000000005,c1,2.0,0.0,1,Z-MOI,1.0,A,-0.3619347977283486,18.634500687853077
p35406098,59.7,130.0,0.4,-2.1,c3,1.0,1.0,0,Z-AAL,1.0,A,0.2152738471712104,42.713722069643694
P34726128,44.1,105.0,,-1.5,c1,5.0,0.0,1,Z-GSP,1.0,A,1.2166066266640168,25.155420367357717
P86235971,45.7,86.0,0.3,0.2,c2,4.0,0.0,1,Z-LBR,1.0,A,0.0894693387818736,26.95321252321029
p32447530,50.0,97.0,-0.8,,c3,5.0,1.0,0,Z-JWO,1.0,A,1.173626227357868,31.799769846357105
P97478736,37.6,76.0,39.0,-4.800000000000001,c3,4.0,0.0,0,Z-OST,1.0,A,-1.01036339122319,17.934040891941354
P21870462,52.0,94.0,3.2,0.8,c2,4.0,1.0,1,Z-MHX,1.0,A,1.3708528697798692,34.05893026036044
P43585964,,117.0,78.0,5.0,c3,4.0,1.0,0,Z-OTX,1.0,A,-0.2960552574027499,40.70719645632509
P53420940,52.5,121.0,3.5,-3.9,c5,3.0,0.0,1,Z-KJW,1.0,A,0.648809234812963,
P88372688,37.4,81.0,4.5,-6.0,c1,2.0,1.0,0,Z-IGU,1.0,A,1.0619730722757017,
P62333716,49.2,91.0,-16.0,,c1,1.0,0.0,1,Z-PHW,1.0,A,-0.6417968478394656,30.885716351033064
P88632794,56.1,114.0,-1.4,-4.0,c1,3.0,1.0,1,Z-UBI,1.0,A,1.9942221867106216,38.67826012681542
P95366507,35.1,49.0,-24.000000000000004,-4.7,c2,,0.0,0,Z-IET,,A,0.249166664054121,15.098101106306828
P29628955,41.6,108.0,1.1,2.6,c1,4.0,,1,Z-VIZ,1.0,A,-0.3977607902584911,
P76455312,,101.0,-3.4000000000000004,,c2,3.0,0.0,1,Z-ZGY,1.0,A,1.6838666427651303,
P34643001,52.3,73.0,1.2000000000000002,-0.3,c1,5.0,1.0,1,Z-MSI,1.0,A,0.7750864857005478,34.43085890777558
,53.5,118.0,0.7000000000000001,1.8,c1,2.0,0.0,0,Z-WHJ,1.0,A,2.266308193790339,35.70774423914079
P72643605,65.0,139.0,5.800000000000001,2.7,c1,3.0,1.0,0,Z-VHD,1.0,A,0.0740343502104623,
P55835984,53.900000000000006,84.0,5.2,-3.0,c5,2.0,0.0,1,Z-WLZ,1.0,A,-1.2620558481170514,36.21697500655582
p37540881,55.400000000000006,126.0,6.1000000000000005,0.9,c1,2.0,1.0,1,Z-UNX,1.0,A,0.4167299504468624,37.92099209389861
P67801260,71.9,154.0,-0.5,-4.0,c1,3.0,0.0,0,Z-YCV,1.0,A,-1.77044371397058,
p95976669,48.400000000000006,151.0,6.2,-2.9000000000000004,c1,1.0,0.0,0,Z-ELX,1.0,A,0.8607358594980979,
P21686450,43.8,83.0,4.3,3.8,c5,4.0,0.0,1,Z-TFX,1.0,A,0.098755121841903,
P42857403,53.6,105.0,0.6000000000000001,-1.1,c2,1.0,1.0,0,Z-DXL,1.0,A,,35.850167584224195
P85159115,53.7,90.0,12.000000000000002,-3.3000000000000003,c4,5.0,0.0,1,Z-MZZ,1.0,A,-0.1310843103367517,
P75718222,45.900000000000006,107.0,-4.0,-0.9,c1,2.0,0.0,1,Z-DQE,1.0,A,-0.9244206264224624,27.25956147248413
P61439379,41.900000000000006,86.0,5.6000000000000005,1.1,c1,3.0,1.0,1,Z-WDM,1.0,A,-1.85759233358616,22.708426824006377
P73656327,68.60000000000001,347.4235460644291,3.8,8.0,c2,5.0,1.0,0,Z-CII,1.0,,-0.9259106064890624,52.7885997988107
P44225435,52.8,93.0,0.5,-2.3000000000000003,c3,4.0,1.0,0,Z-HDX,1.0,A,-0.8572684192947385,34.941591233492204
P29228159,44.3,103.0,2.4000000000000004,-3.6,c4,2.0,0.0,0,Z-UKY,1.0,A,0.1004468549837053,25.40943156738132
,57.5,106.0,-1.1,-6.5,c1,2.0,1.0,1,Z-BOC,1.0,A,-0.9709958468861204,40.24337272051639
P87938247,49.3,49.0,-2.1,-3.0,c5,1.0,0.0,1,Z-JDC,,A,1.2475095716581084,31.01769363594799
P28192649,48.1,114.0,6.6000000000000005,-0.4,c2,3.0,1.0,1,Z-TXD,1.0,A,2.2105131661334205,29.72406698313952
P39585050,54.7,61.0,3.8,2.3000000000000003,c2,4.0,0.0,1,Z-DUS,1.0,A,0.5680564472315649,37.06045584723044
P16471549,39.8,79.0,3.1,-0.6000000000000001,,5.0,1.0,1,Z-ZHQ,,,-0.8583840419785292,20.37305958591479
P19906688,53.0,,2.9000000000000004,,c2,2.0,0.0,1,Z-OEA,1.0,A,-0.0255035612410604,35.17364483525455
P62257091,65.5,126.0,1.4,-0.6000000000000001,c3,1.0,0.0,0,Z-ELD,1.0,A,-0.0010439226686132,49.21659326958577
P14514342,53.900000000000006,108.0,-0.1,2.5,c2,2.0,0.0,1,Z-HCQ,1.0,A,-0.8913692341071683,36.19559895977579
,47.1,96.0,3.0,-1.2000000000000002,c1,5.0,0.0,1,Z-MWR,1.0,A,-0.2911745069037229,28.61409106594882
P50664806,46.1,103.0,-0.1,-0.9,c1,5.0,1.0,1,Z-BIV,1.0,A,1.2866359551869384,27.43605247614582
P65740372,46.900000000000006,92.0,5.0,4.6000000000000005,c5,2.0,0.0,1,Z-MVZ,1.0,A,-0.8171018084182904,28.306940239894015
?,48.1,167.0,2.6,-4.5,?,3.0,0.0,0,Z-KRP,1.0,B,0.9003603797401811,29.71433589756997
P99859451,47.1,86.0,-2.0,-1.1,c5,4.0,0.0,1,Z-JPZ,1.0,A,-0.2447420771332259,28.59974120517555
?,57.5,80.0,-0.6000000000000001,1.3,c3,3.0,0.0,1,Z-VNA,1.0,A,-1.0072973118160944,
P34237273,36.3,39.0,0.3,2.8000000000000003,c3,5.0,0.0,0,Z-WQC,,A,-0.2965974241561286,
P85772138,57.1,130.0,-3.4000000000000004,-9.3,c1,4.0,1.0,1,Z-SAB,1.0,A,0.8776462053172945,
P61325081,47.1,52.0,4.0,-2.5,c3,4.0,0.0,0,Z-WDB,1.0,A,-0.1012536567800098,28.58282127371695
P34076422,53.2,73.0,-0.2,-2.0,c2,3.0,0.0,1,Z-ZPM,1.0,A,-0.6054531390941646,35.39253007125835
P12412549,41.1,49.0,8.200000000000001,5.1000000000000005,c2,2.0,0.0,1,Z-RJE,1.0,A,-0.2392033925154603,21.857108808192223
P86274338,60.8,131.0,-0.6000000000000001,-2.1,c3,2.0,1.0,0,Z-MTT,1.0,A,-1.031969056314114,43.95767960164493
P27070689,60.1,153.0,-0.1,-3.2,c1,5.0,,1,Z-QCQ,1.0,A,0.1865207245627347,43.21071464154686
P12977047,,88.0,3.9,,c2,2.0,1.0,1,Z-ZTD,1.0,A,0.91862519580178,40.63631473175066
P96165208,38.0,91.0,-2.4000000000000004,-14.5,c3,2.0,1.0,0,Z-SIN,1.0,A,1.0194182617373138,18.367207017858146
P33639608,56.8,40.0,-0.7000000000000001,0.5,c4,4.0,0.0,1,Z-JFJ,1.0,A,1.814973484612881,39.462089639594474
P13286697,53.400000000000006,86.0,5.7,9.6,c2,1.0,1.0,1,Z-XFK,1.0,A,0.6517340717023355,35.64369578872138
P24353254,,95.0,-0.1,-4.1000000000000005,c2,4.0,0.0,0,Z-MBY,1.0,A,-2.25047189650087,17.552558775806894
P44336286,50.0,92.0,-2.3000000000000003,-2.8000000000000003,c2,3.0,1.0,1,?,,A,0.3778193585512836,31.781323546062666
P50292982,53.1,132.0,-1.1,4.6000000000000005,c1,1.0,0.0,0,Z-TJA,1.0,A,,
P54540810,54.6,48.0,2.4000000000000004,0.6000000000000001,c1,2.0,1.0,1,Z-LUV,1.0,A,-0.4364942786613102,
P41575314,51.6,83.0,4.9,4.0,c4,2.0,1.0,1,Z-LFZ,1.0,A,-0.7461059299028783,33.5953523025397
P68225660,52.5,117.0,-0.9,,c1,2.0,0.0,0,Z-DVP,1.0,A,0.4843067698223194,34.62108275162642
P45528168,62.0,132.0,2.8000000000000003,9.5,c2,2.0,1.0,0,Z-EYE,1.0,A,-0.0683418538427692,45.26250253027786
P86638842,60.0,131.0,7.9,0.8,c2,5.0,1.0,0,Z-WPZ,1.0,A,-0.4924811391918879,43.03430518919612
P55834675,27.200000000000003,67.0,-0.6000000000000001,-3.9,c5,5.0,1.0,0,Z-SRE,1.0,A,0.0558611157271828,6.196505415955308
P62160413,47.6,65.0,-0.0,2.1,c3,2.0,,0,Z-JEG,1.0,A,,29.14305300646086
P36222169,48.8,77.0,0.5,1.0,c3,3.0,0.0,0,Z-XHW,1.0,A,-1.0057135554802206,30.51814075210444
P64490225,36.1,139.0,2.0,1.5,c3,3.0,1.0,1,Z-XMW,1.0,A,0.5895636628264613,16.23111284545726
P69687741,50.900000000000006,68.0,-1.3,-13.9,c1,2.0,0.0,0,Z-JVZ,1.0,A,1.8102936784917203,32.84764752409081
P45101910,60.2,79.0,7.6,-3.3000000000000003,c2,5.0,1.0,1,Z-JZD,1.0,A,-0.6173211210380201,43.23881995169456
P51612100,41.5,104.0,3.5,9.0,c1,1.0,0.0,0,Z-KPT,1.0,A,1.2635958590007348,22.22088926368469
P82722333,52.900000000000006,76.0,,0.2,c2,5.0,1.0,1,Z-ZXG,1.0,A,-0.2581211946299834,35.02760844820885
,,317.4210334036234,4.7,4.0,c1,,0.0,0,Z-IBA,1.0,A,1.1593799323146952,23.757588704332058
P55160441,44.8,,5.800000000000001,-1.8,c4,3.0,0.0,0,Z-YAJ,1.0,A,-1.2403266262600807,25.95279178688291
P16969758,62.0,114.0,-1.3,-4.5,c1,5.0,1.0,1,Z-RFE,1.0,A,0.2194334696260754,45.296542707530314
P77140350,45.8,101.0,1.3,1.9,c1,3.0,,1,Z-XIX,1.0,A,1.1402525608918328,27.116979618993575
P24758486,53.900000000000006,57.0,4.1000000000000005,-3.9,c2,4.0,0.0,1,Z-MGZ,1.0,A,,
P92277460,35.2,103.0,2.3000000000000003,-2.5,c1,,1.0,1,,1.0,A,-0.026701930840185,15.159036955451118
,65.10000000000001,65.0,5.300000000000001,4.6000000000000005,c1,,0.0,1,Z-FXO,1.0,?,-0.9862755817497854,
P65080952,55.0,279.3434268897909,4.4,4.7,c5,2.0,0.0,1,,1.0,A,-0.3490111044991011,
P74102864,48.7,101.0,2.9000000000000004,-1.3,c1,3.0,1.0,1,Z-XQU,1.0,A,0.3174575225355391,30.357501416147645
P49164282,54.8,123.0,-2.1,0.7000000000000001,c3,2.0,0.0,1,Z-ZKF,1.0,A,,37.179918589999055
P27799559,38.900000000000006,41.0,-0.4,2.0,c3,3.0,0.0,0,Z-AEV,1.0,A,-0.6958408122622074,
P33726057,,102.0,0.4,-8.9,c1,3.0,0.0,1,Z-SWD,1.0,A,0.1330426062606196,
P69352426,47.6,51.0,4.1000000000000005,8.9,c1,1.0,0.0,1,Z-VWO,1.0,A,-0.7936987500229995,29.08413702053213
P92080228,48.5,89.0,4.800000000000001,7.5,c2,4.0,0.0,1,Z-MKM,1.0,A,-0.4148111569019258,30.16337436456409
P89127327,46.2,72.0,6.1000000000000005,4.6000000000000005,c4,2.0,1.0,1,Z-WKG,1.0,B,-0.7985067234632796,27.57509946531064
?,45.5,75.0,2.0,-0.4,c3,3.0,0.0,0,Z-IFU,1.0,A,0.1747913819279014,26.774137375289737
P84262110,55.7,127.0,3.8,5.0,?,5.0,1.0,0,Z-CZI,1.0,A,-0.8559591435316677,38.25203550465568
P81957407,52.2,111.0,7.2,7.0,c1,2.0,0.0,0,Z-KGV,1.0,A,-0.992864227179655,34.30316165093801
P41686846,55.400000000000006,124.0,-1.5,-4.1000000000000005,c3,3.0,1.0,0,Z-AOW,1.0,A,-1.021671924835699,37.86573327262736
P29925950,50.1,97.0,0.2,5.4,c2,5.0,0.0,1,Z-WEU,1.0,A,-1.238846670638027,31.920847794629857
P89643599,54.3,127.0,4.6000000000000005,-6.5,c1,3.0,1.0,1,Z-QAZ,1.0,A,0.346861905548525,36.61879829969463
P49302734,46.8,94.0,5.800000000000001,0.7000000000000001,c3,5.0,1.0,0,Z-WZD,1.0,A,0.9057558448255544,28.230361304674656
,68.0,117.0,-11.0,-0.6000000000000001,c5,1.0,0.0,1,Z-PKF,1.0,A,-0.2066064609880952,
P89523432,37.6,95.0,4.6000000000000005,2.2,c4,2.0,1.0,1,Z-CLT,1.0,A,-1.266357649664937,
P83771106,60.3,106.0,0.4,1.7000000000000002,c3,4.0,0.0,0,Z-ERR,1.0,A,-1.646647387412268,43.34843591206686
P32139184,,110.0,1.0,-6.6000000000000005,c5,,0.0,1,Z-VJE,1.0,A,-0.5199482709216942,
P94517265,43.3,118.0,4.5,1.3,c2,2.0,1.0,1,Z-LLU,1.0,A,-0.4767317324797619,24.330570746309657
P83252480,68.0,157.0,-2.1,1.4,,2.0,0.0,0,Z-KDF,1.0,A,-0.0454958477033366,52.06346249500376
P11263057,58.1,,4.4,-4.1000000000000005,c2,4.0,0.0,1,Z-CRE,1.0,A,-0.1364128906885484,40.95941254650786
P58478347,57.900000000000006,137.0,3.9,0.8,c3,4.0,0.0,0,Z-FCF,1.0,A,0.4852560206632163,40.740251061406205
P11493480,50.400000000000006,66.0,3.0,-1.3,c4,3.0,1.0,0,Z-KCO,1.0,A,-0.8708028852303764,32.25219968323289
P29688231,48.400000000000006,90.0,,1.2000000000000002,c5,5.0,,1,Z-OSS,1.0,A,,
P67793541,48.5,77.0,34.0,3.1,c2,3.0,0.0,1,Z-NAR,1.0,A,-1.0828366057918313,
P43791305,53.3,106.0,-2.1,,c2,4.0,0.0,1,Z-MPY,1.0,A,-0.3832387430701987,
P64871085,61.400000000000006,139.0,4.7,1.3,c1,1.0,0.0,0,Z-XCK,1.0,A,-0.2342760069328907,
P16860852,51.6,118.0,1.0,-0.4,c3,5.0,1.0,0,Z-IAS,1.0,A,-0.8449037013190992,33.63182796075277
P21320277,42.900000000000006,99.0,2.9000000000000004,0.3,c3,,,0,Z-JQJ,1.0,A,-2.196506337277862,23.79700739176439
P70576762,,115.0,3.9,1.6,c3,5.0,0.0,0,Z-VLW,1.0,A,1.015455272313326,39.419843561464816
P28439861,57.5,109.0,-1.0,3.7,c1,5.0,1.0,1,Z-EFI,1.0,A,3.390208789959467,40.29035671755313
P75423232,55.400000000000006,142.0,-2.8000000000000003,-9.1,c2,4.0,0.0,1,Z-EVH,1.0,A,1.0763608976682748,37.89193575603007
,56.1,69.0,1.1,0.8,c1,,0.0,1,Z-YVT,1.0,A,-1.8532886728128823,
P12607708,48.0,79.0,0.7000000000000001,-5.0,c2,5.0,1.0,0,Z-GHU,1.0,A,-0.0233572125097835,29.561646828579725
P13355315,42.7,99.0,3.4000000000000004,9.7,c1,2.0,1.0,0,,1.0,A,-0.2944722973901037,23.639097495824785
P37127304,-36.11867350217315,130.0,3.7,2.0,c4,5.0,0.0,1,Z-JZT,1.0,A,,24.186259124232983
P13887835,37.1,69.0,3.1,-4.2,c4,3.0,1.0,0,Z-DDP,1.0,A,0.0899308398506059,17.28083076387928
p79188834,52.1,97.0,1.5,-1.3,c3,2.0,0.0,0,Z-OHK,1.0,A,-0.2395399737221719,34.13253750391355
P15659371,49.5,64.0,5.5,-3.0,c1,2.0,1.0,1,Z-BBC,1.0,A,-0.8320479817665596,31.248960950960655
P28032617,46.6,80.0,-1.6,-5.7,c2,2.0,0.0,0,Z-GFJ,1.0,A,0.3761849694547891,28.04011065923262
P67257382,26.5,80.0,5.800000000000001,6.1000000000000005,c1,4.0,0.0,1,?,1.0,A,-0.3981264690305495,5.3994305808943714
P58328787,40.2,126.0,-5.6000000000000005,-0.7000000000000001,c1,4.0,0.0,1,Z-HPJ,1.0,A,0.2422427705223693,20.77414277275248
P63269794,59.1,108.0,4.0,6.4,c2,3.0,0.0,0,Z-GSJ,1.0,,0.3535070709121115,42.0875658626285
P82529108,44.8,70.0,-2.8000000000000003,-4.5,c1,3.0,0.0,0,Z-AFF,1.0,A,-0.0007274782593795,26.018365999431825
P68641880,53.0,107.0,,1.0,c4,2.0,0.0,1,Z-JXX,1.0,A,-0.0840492367935059,35.24532509891157
P61297206,39.0,38.0,-1.3,0.7000000000000001,c5,2.0,1.0,0,Z-YRU,1.0,A,-0.3711144304555973,19.483831130222693
P35056483,61.7,153.0,6.2,13.3,c5,4.0,0.0,0,Z-HJL,1.0,A,-0.1069650533374947,44.94834934123308
P20999990,49.0,,5.0,0.2,c1,3.0,1.0,1,Z-JVW,1.0,A,-1.3980371435387358,30.703751059507912
P97400466,52.5,113.0,2.0,5.0,c2,1.0,1.0,0,Z-XAP,1.0,A,-2.212473958913825,
P91825153,68.8,140.0,-0.8,-7.0,c1,4.0,0.0,0,Z-XDI,1.0,A,-0.2638748483888941,52.93201812693516
P69501903,62.3,138.0,,5.800000000000001,c3,5.0,0.0,0,Z-VTP,1.0,A,,
P77204289,47.7,103.0,2.9000000000000004,,c2,4.0,,1,Z-ZUT,1.0,A,-0.4890457400724034,29.24090940841648
P54361329,45.400000000000006,92.0,4.800000000000001,,c2,1.0,0.0,0,Z-RPX,1.0,A,-0.8382318835196264,26.66101833616677
P60844417,47.6,108.0,6.9,3.2,c1,4.0,1.0,1,Z-IRK,1.0,A,-0.0025008598520181,29.070094896324218
P72786440,54.2,130.0,5.0,-0.6000000000000001,c1,1.0,0.0,1,Z-CYR,1.0,A,-1.0934556767554997,36.58908423628882
P39955786,49.3,147.0,-2.0,0.0,c1,1.0,0.0,1,Z-UKR,1.0,A,-1.073054324138549,31.05298279174216
P50949203,47.0,,-2.8000000000000003,1.1,c1,2.0,0.0,1,Z-UHO,1.0,A,-0.4908186814693566,28.442802694968755
P62407910,61.900000000000006,71.0,4.3,-6.800000000000001,c1,3.0,0.0,1,Z-LMK,1.0,A,0.0288490023413101,45.20463125638138
P86577213,49.2,57.0,7.2,4.0,c4,4.0,0.0,1,Z-KAP,1.0,A,-0.0907814356710924,30.972110973999467
P45238379,68.60000000000001,83.0,1.8,-4.7,c1,4.0,1.0,1,,1.0,B,1.2076911056938362,52.696301837335874
P14251974,50.900000000000006,69.0,4.800000000000001,6.4,?,2.0,0.0,1,Z-WBP,1.0,A,-0.3897896397192797,32.81668307376956
P20682228,,89.0,3.5,,,3.0,0.0,0,Z-PGM,1.0,A,-1.5440354953281517,48.067865548022546
P17776732,53.0,94.0,2.9000000000000004,0.1,c4,2.0,0.0,1,Z-BXS,1.0,A,-1.098647154816714,35.21587480439564
P20992302,,136.0,0.1,-4.5,c2,,0.0,1,Z-SHL,1.0,A,-0.7190110538071515,40.66664515924503
P84550274,44.400000000000006,108.0,,-5.1000000000000005,c4,2.0,1.0,0,Z-DJY,1.0,A,-0.2872684175399825,25.47850053634048
P14077990,43.3,72.0,,9.5,c1,2.0,1.0,0,Z-KJR,1.0,A,-1.2973750895820668,24.316166996713292
P74381999,53.8,92.0,5.800000000000001,9.1,c3,5.0,0.0,0,,1.0,A,0.4591092871924416,
P25331737,,168.0,4.4,-6.1000000000000005,c4,2.0,0.0,0,Z-OJS,1.0,A,0.4371361934393675,
P30626156,50.5,117.0,5.7,6.2,c2,2.0,1.0,0,Z-VAM,1.0,A,-0.8714331702276892,
P32102457,39.900000000000006,88.0,-4.4,-10.1,,5.0,0.0,0,Z-QTV,1.0,A,1.090492664619796,20.422459984246725
P56304230,39.3,85.0,5.1000000000000005,0.7000000000000001,c2,1.0,0.0,1,Z-YQT,1.0,A,-0.2027231509338009,19.757674703396056
P67176184,38.7,73.0,0.7000000000000001,-6.300000000000001,c3,1.0,0.0,0,,1.0,A,-1.0119959511444865,
P63253203,36.0,131.0,8.9,-2.3000000000000003,c4,3.0,1.0,1,Z-TJW,1.0,A,-0.6020910512970683,16.09140098354557
P62215106,51.0,97.0,-0.3,-2.0,c2,2.0,1.0,1,Z-GQC,1.0,,-0.7645576913158024,32.985368235023785
,59.2,120.0,0.3,,c1,5.0,0.0,0,Z-ITV,1.0,A,0.9454629055808946,
P63148511,50.1,56.0,4.0,-2.0,c3,4.0,0.0,0,Z-PZL,1.0,A,-0.6755760163158887,
P18143699,32.1,53.0,2.8000000000000003,4.6000000000000005,c1,3.0,1.0,1,,1.0,A,1.1616793004354695,11.65626718395933
P83980830,48.6,83.0,-1.4,1.6,c1,1.0,0.0,1,Z-PZT,1.0,A,0.337497475747485,
P15746507,48.900000000000006,111.0,3.3000000000000003,4.4,c1,2.0,,1,Z-ZGP,1.0,A,-0.0949266237552344,30.534809030306537
P18562405,66.9,108.0,59.0,,c2,5.0,0.0,0,Z-NRY,1.0,A,0.4467591841837767,50.86398875202896
P27303748,38.5,82.0,0.7000000000000001,3.0,c2,2.0,0.0,1,Z-EPD,1.0,A,-0.2621572593597063,18.885758783723993
P45001187,47.0,243.98055254928315,5.0,6.5,c3,1.0,0.0,0,Z-RDX,1.0,A,-0.4650515436313844,28.48390157660724
P86038367,63.8,94.0,2.2,-4.5,c1,2.0,0.0,1,Z-VKB,1.0,A,-1.3100874904909938,47.35267412490108
P17136384,53.8,280.98902370774147,3.4000000000000004,4.5,c2,4.0,1.0,1,Z-JEL,1.0,A,0.9042538698337792,36.04980507211893
P27204370,,103.0,2.3000000000000003,6.800000000000001,c3,5.0,0.0,0,Z-MRD,1.0,A,2.4295134263116354,
P47689131,51.1,105.0,0.4,-4.6000000000000005,c2,2.0,1.0,0,Z-IIQ,1.0,A,-1.0427237048268485,33.031259933214905
P30398966,52.8,100.0,5.2,-11.8,c3,2.0,1.0,0,Z-IGT,1.0,A,-0.0090455603148165,34.96949184791538
p17091473,56.400000000000006,88.0,4.7,-2.8000000000000003,c4,4.0,1.0,1,Z-ACW,1.0,A,1.786129148230394,38.998485772506825
P60354454,43.7,86.0,34.0,-1.7000000000000002,c1,2.0,0.0,0,Z-KHB,1.0,A,1.9243597678394848,24.714623129965105
P15971013,57.2,104.0,-2.0,-1.0,c4,2.0,1.0,1,Z-ARB,1.0,A,1.610508685413674,
P74369238,39.2,54.0,4.0,-0.5,c4,2.0,0.0,0,Z-CEF,1.0,A,-0.073625784669334,19.642972848030148
P19382742,52.8,107.0,5.9,3.6,c2,2.0,0.0,0,Z-EUA,1.0,A,1.3661762693124375,34.95531175548384
P49632310,51.6,152.0,-2.2,,c4,1.0,0.0,1,?,1.0,A,0.0823529470549557,33.60866866957694
P45090014,45.2,88.0,-4.7,-6.300000000000001,c2,4.0,1.0,0,Z-PRN,1.0,A,-1.006579645174649,26.45336220627103
P78679307,50.0,,0.6000000000000001,,c4,2.0,0.0,1,Z-WKK,1.0,A,0.3315350671290899,31.79583252206918
P52591532,,132.0,0.8,-3.6,c3,2.0,0.0,0,Z-EVC,1.0,A,0.4536801207742893,26.397138626010022
P35372127,41.6,120.0,4.9,6.1000000000000005,c5,3.0,0.0,1,Z-LPA,1.0,A,1.5036256933332033,22.3546880582443
P87411712,47.3,,7.300000000000001,10.7,c1,,0.0,0,Z-WQM,1.0,A,-0.5517408458596609,
P76762571,41.3,84.0,-13.0,-7.6,c3,3.0,0.0,0,Z-RPY,1.0,A,-0.8623695021104373,22.06410228165505
P33241295,52.7,84.0,4.3,3.1,c1,2.0,1.0,1,Z-HSO,1.0,A,0.3648693418454628,34.90517717683923
P30995749,41.0,,1.4,-6.5,c5,1.0,1.0,0,Z-IEW,1.0,A,0.6106325910912721,21.64923055262873
P89064821,55.900000000000006,141.0,54.0,-4.3,c1,3.0,1.0,1,Z-VVB,1.0,A,1.702399987678263,38.407793206919465
,40.7,,-3.4000000000000004,-0.2,?,3.0,1.0,1,Z-MKA,1.0,?,0.380491948209933,21.36668838864062
P23026831,45.6,68.0,7.6,13.6,c4,2.0,0.0,0,Z-WPX,1.0,A,-0.4820061731422106,26.903345759770943
P52428549,45.2,24.0,4.4,0.8,c2,3.0,0.0,0,Z-ULP,1.0,A,0.0474506052753965,26.37856932606339
P60546545,60.8,118.0,47.0,10.3,c3,4.0,0.0,0,Z-VFF,1.0,A,2.9102735392782724,43.926320559873545
P16748229,,80.0,5.2,0.2,c2,1.0,1.0,1,Z-QFY,1.0,A,-1.9034826099568207,
P93868315,48.5,78.0,-0.2,-2.8000000000000003,c2,4.0,0.0,1,Z-HPI,1.0,A,-0.0155072380336683,30.094395777100452
P50398735,54.2,101.0,6.5,11.2,c4,3.0,0.0,0,Z-KQC,1.0,A,1.7297502972004872,36.48847496962751
P67229506,33.300000000000004,83.0,3.6,-2.4000000000000004,,2.0,0.0,0,Z-SZN,1.0,A,0.1754390793079696,13.035268874032807
P62521387,49.8,79.0,-0.7000000000000001,1.7000000000000002,c2,4.0,0.0,1,Z-LIM,1.0,A,-0.880725819881591,31.611797693231832
P92823869,66.10000000000001,131.0,4.6000000000000005,1.0,c3,4.0,0.0,0,?,1.0,A,-0.5662488927899014,49.97762760024287
P84211748,-28.118673502173152,99.0,16.0,-3.2,c2,4.0,1.0,1,Z-ZCJ,1.0,,0.8066981412672554,33.19111855762405
P45384313,50.7,39.0,3.1,-1.1,c5,3.0,0.0,1,Z-QCA,1.0,A,-0.9528101081345948,32.61121852252402
P15054453,54.5,122.0,,-7.4,c3,3.0,1.0,0,Z-ARZ,1.0,A,,36.93315541677976
p66745455,,100.0,-2.9000000000000004,1.2000000000000002,c2,3.0,1.0,1,Z-QQL,1.0,A,0.058549999078385,40.06044718982911
P81992432,34.2,39.0,0.2,-0.5,c2,2.0,1.0,0,Z-KEB,1.0,A,,14.022799763991262
P86600003,36.7,58.0,2.7,0.1,c1,1.0,0.0,0,Z-MWU,1.0,A,0.8149791904591086,
P61269270,51.8,109.0,6.300000000000001,0.9,c5,5.0,0.0,1,Z-DJB,1.0,A,0.834744192726197,33.89262161977532
P58796780,44.400000000000006,92.0,5.4,4.4,c1,1.0,0.0,1,Z-BUU,1.0,A,0.2748499178056742,
P62050083,60.7,135.0,-2.3000000000000003,0.1,c1,3.0,1.0,0,Z-CUL,1.0,?,0.7495805015629597,43.80822735997923
P23353468,47.6,108.0,3.7,0.5,c2,2.0,0.0,0,Z-CDF,1.0,A,-0.0501361848189411,29.163430491032983
P14597604,34.7,43.0,4.9,6.800000000000001,c3,4.0,0.0,1,Z-BDM,1.0,A,-0.8832547134198749,
p51707400,40.0,4.0,5.300000000000001,4.2,c3,3.0,0.0,0,Z-CTE,1.0,A,-0.0915656740779589,20.587874748404023
P89189318,28.1,67.0,2.2,-0.1,c1,2.0,0.0,0,Z-TOK,1.0,A,0.5812196860719805,7.25291582332482
P36638810,48.3,114.0,4.9,6.6000000000000005,c1,2.0,0.0,0,?,1.0,A,0.9624369783741455,29.892870164453782
P34959960,48.7,92.0,2.9000000000000004,-1.2000000000000002,c1,2.0,0.0,0,Z-LPP,1.0,A,1.867168502043666,30.30454285462055
p99539106,46.8,112.0,-1.4,-8.1,c3,3.0,0.0,0,Z-LSK,1.0,A,-0.331025698118119,
P59182810,58.8,88.0,,2.2,?,3.0,1.0,1,Z-OHH,1.0,A,-0.9928187504110628,
P18250491,,107.0,,-2.3000000000000003,c4,4.0,1.0,1,?,1.0,A,-0.9945898833600564,42.78667852865024
P58476287,48.8,73.0,-0.0,-2.6,c2,2.0,0.0,0,Z-HCT,1.0,A,,30.466504189795
